"espncricinfo_id","Date","Opposition"
1144870,2024-07-23,"UAE Women"
1144870,2024-07-26,"SL Women"
1144870,2024-09-16,"SA Women"
1144870,2024-09-18,"SA Women"
1144870,2024-09-20,"SA Women"
1144870,2024-10-03,"SL Women"
1144870,2024-10-06,"India Women"
572633,2013-07-08,"IRE Women"
572633,2013-07-16,"IRE Women"
572633,2013-07-29,"IRE Women"
572633,2013-07-31,"SL Women"
572633,2015-01-17,"SL Women"
572633,2015-03-19,"SA Women"
572633,2015-03-20,"SA Women"
572633,2015-03-22,"SA Women"
572633,2015-09-30,"BAN Women"
572633,2015-10-01,"BAN Women"
572633,2015-10-29,"WI Women"
572633,2015-10-31,"WI Women"
572633,2016-03-19,"India Women"
572633,2016-03-24,"BAN Women"
572633,2016-07-07,"ENG Women"
572633,2016-11-21,"NZ Women"
572633,2016-11-29,"India Women"
572633,2016-11-30,"BAN Women"
572633,2016-12-04,"India Women"
572633,2017-11-08,"NZ Women"
572633,2017-11-14,"NZ Women"
572633,2019-01-31,"WI Women"
572633,2019-02-01,"WI Women"
572633,2019-02-03,"WI Women"
572633,2019-05-15,"SA Women"
572633,2019-05-18,"SA Women"
572633,2019-05-19,"SA Women"
572633,2019-05-22,"SA Women"
572633,2019-05-23,"SA Women"
572633,2019-10-26,"BAN Women"
572633,2019-10-28,"BAN Women"
572633,2019-10-30,"BAN Women"
572633,2019-12-17,"ENG Women"
572633,2019-12-19,"ENG Women"
572633,2019-12-20,"ENG Women"
572633,2020-02-26,"WI Women"
572633,2020-02-28,"ENG Women"
572633,2020-03-01,"SA Women"
572633,2020-03-03,"THA Women"
572633,2021-06-30,"WI Women"
572633,2021-07-02,"WI Women"
572633,2021-07-04,"WI Women"
572633,2022-05-24,"SL Women"
572633,2022-05-26,"SL Women"
572633,2022-05-28,"SL Women"
572633,2022-07-16,"AUS Women"
572633,2022-07-19,"IRE Women"
572633,2022-07-23,"AUS Women"
572633,2022-07-29,"Barbados Wmn"
572633,2022-07-31,"India Women"
572633,2022-08-03,"AUS Women"
572633,2023-10-25,"BAN Women"
572633,2023-10-27,"BAN Women"
572633,2024-07-19,"India Women"
572633,2024-10-11,"AUS Women"
572633,2024-10-14,"NZ Women"
346680,2009-05-25,"IRE Women"
346680,2009-05-28,"IRE Women"
346680,2009-05-29,"IRE Women"
346680,2009-06-12,"SL Women"
346680,2009-06-13,"India Women"
346680,2009-06-16,"ENG Women"
346680,2010-05-06,"SL Women"
346680,2010-05-08,"India Women"
346680,2010-05-10,"NZ Women"
346680,2010-10-14,"SL Women"
346680,2010-10-16,"IRE Women"
346680,2010-10-16,"SA Women"
346680,2011-04-24,"IRE Women"
346680,2011-04-24,"NL Women"
346680,2011-09-06,"WI Women"
346680,2011-09-07,"WI Women"
346680,2011-09-10,"WI Women"
346680,2011-09-11,"WI Women"
346680,2012-08-29,"IRE Women"
346680,2012-08-29,"BAN Women"
346680,2012-09-04,"ENG Women"
346680,2012-09-05,"ENG Women"
346680,2012-09-05,"WI Women"
346680,2012-09-27,"ENG Women"
346680,2012-09-29,"AUS Women"
346680,2012-10-01,"India Women"
346680,2012-10-03,"SA Women"
346680,2012-10-28,"India Women"
346680,2012-10-30,"BAN Women"
346680,2012-10-31,"India Women"
346680,2013-07-05,"ENG Women"
346680,2013-07-05,"ENG Women"
346680,2013-07-08,"IRE Women"
346680,2013-07-08,"IRE Women"
346680,2013-07-29,"IRE Women"
346680,2013-07-31,"SL Women"
346680,2014-01-20,"IRE Women"
346680,2014-01-24,"SA Women"
346680,2014-03-08,"BAN Women"
346680,2014-03-15,"BAN Women"
346680,2014-03-23,"SA Women"
346680,2014-03-27,"NZ Women"
346680,2014-03-29,"AUS Women"
346680,2014-03-31,"IRE Women"
346680,2014-04-02,"India Women"
346680,2014-04-03,"SL Women"
346680,2015-01-15,"SL Women"
346680,2015-01-16,"SL Women"
346680,2015-01-17,"SL Women"
346680,2015-03-19,"SA Women"
346680,2015-03-20,"SA Women"
346680,2015-09-30,"BAN Women"
346680,2015-10-01,"BAN Women"
346680,2015-10-29,"WI Women"
346680,2016-03-16,"WI Women"
346680,2016-07-03,"ENG Women"
346680,2016-07-05,"ENG Women"
346680,2016-07-07,"ENG Women"
346680,2016-11-21,"NZ Women"
346680,2016-11-27,"SL Women"
346680,2016-11-29,"India Women"
346680,2016-11-30,"BAN Women"
346680,2016-12-04,"India Women"
346680,2017-11-08,"NZ Women"
346680,2017-11-09,"NZ Women"
346680,2017-11-12,"NZ Women"
346680,2017-11-14,"NZ Women"
346680,2018-03-28,"SL Women"
346680,2018-03-30,"SL Women"
346680,2018-03-31,"SL Women"
346680,2018-06-03,"THA Women"
346680,2018-06-04,"BAN Women"
346680,2018-06-06,"SL Women"
346680,2018-06-07,"Mas Women"
346680,2018-06-09,"India Women"
346680,2018-10-03,"BAN Women"
346680,2018-10-05,"BAN Women"
346680,2018-10-06,"BAN Women"
346680,2018-10-25,"AUS Women"
346680,2018-10-27,"AUS Women"
346680,2018-10-29,"AUS Women"
346680,2018-11-09,"AUS Women"
346680,2018-11-11,"India Women"
346680,2018-11-13,"IRE Women"
346680,2018-11-15,"NZ Women"
346680,2019-01-31,"WI Women"
346680,2019-02-01,"WI Women"
346680,2019-02-03,"WI Women"
346680,2019-05-19,"SA Women"
346680,2019-05-22,"SA Women"
346680,2019-05-23,"SA Women"
346680,2019-10-26,"BAN Women"
346680,2019-10-28,"BAN Women"
346680,2019-10-30,"BAN Women"
346680,2019-12-17,"ENG Women"
346680,2019-12-19,"ENG Women"
346680,2019-12-20,"ENG Women"
346680,2020-02-26,"WI Women"
346680,2020-02-28,"ENG Women"
346680,2020-03-01,"SA Women"
346680,2020-03-03,"THA Women"
346680,2021-02-03,"SA Women"
346680,2021-06-30,"WI Women"
346680,2021-07-02,"WI Women"
346680,2021-07-04,"WI Women"
346680,2022-11-12,"IRE Women"
346680,2022-11-14,"IRE Women"
346680,2022-11-16,"IRE Women"
346680,2023-01-24,"AUS Women"
346680,2023-01-26,"AUS Women"
346680,2023-02-12,"India Women"
346680,2023-02-15,"IRE Women"
361856,2010-10-16,"SA Women"
361856,2018-03-28,"SL Women"
361856,2018-03-30,"SL Women"
361856,2018-06-03,"THA Women"
361856,2018-06-04,"BAN Women"
361856,2019-05-15,"SA Women"
361856,2019-05-18,"SA Women"
361856,2019-05-19,"SA Women"
361856,2019-05-22,"SA Women"
361856,2019-05-23,"SA Women"
361856,2019-10-26,"BAN Women"
361856,2019-10-30,"BAN Women"
361856,2021-01-29,"SA Women"
361856,2021-01-31,"SA Women"
361856,2021-02-03,"SA Women"
361856,2022-05-28,"SL Women"
361856,2022-07-16,"AUS Women"
361856,2022-07-19,"IRE Women"
361856,2022-07-23,"AUS Women"
361856,2022-07-31,"India Women"
361856,2022-10-06,"THA Women"
941795,2016-03-16,"WI Women"
941795,2016-03-19,"India Women"
941795,2016-03-24,"BAN Women"
941795,2016-03-27,"ENG Women"
941795,2016-07-07,"ENG Women"
941795,2018-06-03,"THA Women"
941795,2018-06-04,"BAN Women"
941795,2018-06-06,"SL Women"
941795,2018-10-03,"BAN Women"
941795,2018-10-05,"BAN Women"
941795,2018-10-06,"BAN Women"
941795,2018-10-25,"AUS Women"
941795,2018-11-15,"NZ Women"
941795,2020-02-26,"WI Women"
941795,2020-02-28,"ENG Women"
941795,2020-03-01,"SA Women"
941795,2020-03-03,"THA Women"
941795,2021-01-29,"SA Women"
941795,2021-01-31,"SA Women"
941795,2021-02-03,"SA Women"
941795,2021-06-30,"WI Women"
941795,2021-07-04,"WI Women"
941795,2022-05-24,"SL Women"
941795,2022-05-26,"SL Women"
941795,2022-05-28,"SL Women"
941795,2022-07-16,"AUS Women"
941795,2022-07-19,"IRE Women"
941795,2022-07-23,"AUS Women"
941795,2022-07-29,"Barbados Wmn"
941795,2022-07-31,"India Women"
941795,2022-08-03,"AUS Women"
941795,2022-10-02,"Mas Women"
941795,2022-10-03,"BAN Women"
941795,2022-10-06,"THA Women"
